# null, year, acm, acn, star, stard, pl, px, rb, part, debasat, debcoll, deb, null, null
# Bin     YDate                 ACM          ACN          Star         StarD        PL           PX           RB           Part         DebASAT      DebColl      Deb          Err          Total
17789     2005.70157     635.8     231.4     0    0    2048.8    7    1406 1122 309  18   5202 0    10980
17790     2005.70431     635.7     231.3     0    0    2048.9    7    1406 1122 309  18   5202 0    10980
17791     2005.70705     635.7     231.3     0    0    2049 7    1406 1122 309  18   5202 0    10980
17792     2005.70979     635.6     230.7     0    0    2049.6    7    1406 1122 309  18   5201 0    10979
17793     2005.71253     635.6     230.2     0    0    2050.2    7    1406 1121 309  18   5200 0    10977
17794     2005.71526     635.5     230.2     0    0    2050.3    7    1406 1121 309  18   5199 0    10976
17795     2005.718  635.4     230.1     0    0    2050.4    7    1406 1121 309  18   5199 0    10976
17796     2005.72074     635.4     230.1     0    0    2050.5    7    1406 1121 309  18   5199 0    10976
17797     2005.72348     635.3     230.1     0    0    2050.6    7    1406 1121 309  18   5198 0    10975
17798     2005.72621     635.3     230  0    0    2050.7    7    1406 1121 309  18   5198 0    10975
17799     2005.72895     635.2     231  0    0    2050.8    7    1407 1121 309  18   5199 0    10978
17800     2005.73169     635.1     231  0    0    2050.9    7    1407 1121 309  18   5199 0    10978
17801     2005.73443     635.1     230.9     0    0    2051 7    1407 1121 309  18   5199 0    10978
17802     2005.73717     636  230.9     0    0    2051.1    7    1409 1122 309  18   5199 0    10982
17803     2005.7399 635.9     230.8     0    0    2051.2    7    1409 1122 309  18   5199 0    10982
17804     2005.74264     635.9     230.8     0    0    2051.3    7    1409 1122 309  18   5198 0    10981
17805     2005.74538     635.8     230.8     0    0    2051.4    7    1409 1122 309  18   5198 0    10981
17806     2005.74812     635.3     230.2     0    0    2051.5    7    1409 1122 309  18   5198 0    10980
17807     2005.75086     635.7     229.7     0    0    2052.6    7    1410 1122 309  18   5197 0    10981
17808     2005.75359     635.7     229.7     0    0    2052.6    7    1410 1122 309  18   5197 0    10981
17809     2005.75633     635.7     229.7     0    0    2052.7    7    1410 1122 309  18   5195 0    10979
17810     2005.75907     635.6     229.6     0    0    2052.7    7    1409 1122 309  18   5195 0    10978
17811     2005.76181     635.6     229.6     0    0    2052.8    7    1409 1122 309  18   5194 0    10977
17812     2005.76454     635.6     229.6     0    0    2052.9    7    1409 1122 309  18   5194 0    10977
17813     2005.76728     635.5     229.6     0    0    2052.9    7    1409 1122 309  18   5193 0    10976
17814     2005.77002     635.5     229.5     0    0    2053 7    1409 1122 309  18   5193 0    10976
17815     2005.77276     635.5     229.5     0    0    2053 7    1409 1122 309  18   5192 0    10975
17816     2005.7755 635.4     229.5     0    0    2053.1    7    1409 1122 309  18   5192 0    10975
17817     2005.77823     635.4     229.4     0    0    2052.2    7    1409 1121 309  18   5192 0    10973
17818     2005.78097     636.4     229.4     0    0    2052.2    7    1410 1122 309  18   5192 0    10976
17819     2005.78371     638.3     229.4     0    0    2052.3    7    1411 1123 309  18   5192 0    10980
17820     2005.78645     637.8     229.4     0    0    2052.8    7    1411 1123 309  18   5192 0    10980
17821     2005.78919     637.3     229.3     0    0    2053.4    7    1410 1122 309  18   5191 0    10977
17822     2005.79192     636.2     229.3     0    0    2051.4    7    1410 1122 309  18   5191 0    10974
17823     2005.79466     635.2     229.3     0    0    2052.5    7    1409 1122 309  18   5190 0    10972
17824     2005.7974 635.2     229.3     0    0    2052.6    7    1409 1122 309  18   5190 0    10972
17825     2005.80014     636.1     229.2     0    0    2052.6    7    1410 1121 309  18   5190 0    10973
17826     2005.80287     636.1     229.2     0    0    2052.7    7    1409 1121 309  18   5190 0    10972
17827     2005.80561     636.1     229.2     0    0    2052.7    7    1409 1121 309  18   5190 0    10972
17828     2005.80835     636.1     229.2     0    0    2052.8    7    1409 1121 309  18   5189 0    10971
17829     2005.81109     636  229.1     0    0    2052.8    7    1409 1121 309  18   5189 0    10971
17830     2005.81383     636  229.1     0    0    2052.9    7    1409 1121 309  18   5188 0    10970
17831     2005.81656     636  229.1     0    0    2052.9    7    1409 1121 309  18   5188 0    10970
17832     2005.8193 635.9     229.1     0    0    2053 7    1408 1121 309  18   5187 0    10968
17833     2005.82204     635.9     234  0    0    2054.1    7    1409 1120 309  18   5187 0    10974
17834     2005.82478     635.9     234  0    0    2054.1    7    1409 1120 309  18   5187 0    10974
17835     2005.82752     635.9     234  0    0    2054.2    7    1409 1120 309  18   5187 0    10974
17836     2005.83025     635.8     234  0    0    2054.2    7    1409 1120 309  18   5187 0    10974
17837     2005.83299     635.8     233.4     0    0    2054.8    7    1409 1120 309  18   5187 0    10974
17838     2005.83573     635.3     232.9     0    0    2055.8    7    1409 1120 309  18   5186 0    10973
17839     2005.83847     634.8     232.9     0    0    2056.4    7    1409 1120 309  18   5186 0    10973
17840     2005.8412 634.7     232.9     0    0    2056.4    7    1409 1120 309  18   5185 0    10972
17841     2005.84394     634.7     232.8     0    0    2056.4    7    1409 1120 309  18   5183 0    10970
17842     2005.84668     634.7     232.8     0    0    2056.5    7    1409 1120 309  18   5182 0    10969
17843     2005.84942     634.7     232.8     0    0    2056.5    7    1409 1120 309  18   5182 0    10969
17844     2005.85216     634.7     232.8     0    0    2056.6    7    1409 1120 309  18   5182 0    10969
17845     2005.85489     635.7     232.7     0    0    2056.6    7    1410 1120 309  18   5181 0    10970
17846     2005.85763     636.6     232.7     0    0    2055.7    7    1410 1120 309  18   5181 0    10970
17847     2005.86037     636.6     232.7     0    0    2054.7    7    1410 1120 309  18   5180 0    10968
17848     2005.86311     636.6     232.6     0    0    2054.8    7    1410 1120 309  18   5179 0    10967
17849     2005.86585     636.6     232.6     0    0    2053.8    7    1410 1120 309  18   5179 0    10966
17850     2005.86858     636.6     232.6     0    0    2053.8    7    1410 1120 309  18   5179 0    10966
17851     2005.87132     636.5     232.6     0    0    2053.9    7    1410 1120 309  18   5179 0    10966
17852     2005.87406     636.5     232.5     0    0    2052.9    7    1410 1120 309  18   5179 0    10965
17853     2005.8768 636.5     232.5     0    0    2053 7    1411 1120 309  18   5179 0    10966
17854     2005.87953     638.5     232  0    0    2053.5    7    1411 1121 309  18   5179 0    10969
17855     2005.88227     638.5     231.5     0    0    2054.1    7    1411 1121 309  18   5179 0    10969
17856     2005.88501     638.4     231.4     0    0    2054.1    7    1411 1121 309  18   5177 0    10967
17857     2005.88775     638.4     231.4     0    0    2054.2    7    1411 1121 309  18   5177 0    10967
17858     2005.89049     638.4     231.4     0    0    2054.2    7    1411 1121 309  18   5177 0    10967
17859     2005.89322     638.4     231.4     0    0    2054.2    7    1411 1121 309  18   5177 0    10967
17860     2005.89596     638.4     231.3     0    0    2054.3    7    1411 1121 309  18   5177 0    10967
17861     2005.8987 638.4     231.3     0    0    2054.3    7    1411 1121 309  18   5177 0    10967
17862     2005.90144     637.8     231.3     0    0    2054.9    7    1411 1121 309  18   5176 0    10966
17863     2005.90418     637.3     231.3     0    0    2055.4    7    1411 1121 309  18   5176 0    10966
17864     2005.90691     637.3     231.2     0    0    2055.5    7    1411 1121 309  18   5176 0    10966
17865     2005.90965     637.3     231.2     0    0    2055.5    7    1411 1121 309  18   5176 0    10966
17866     2005.91239     637.3     231.2     0    0    2055.6    7    1410 1121 309  18   5176 0    10965
17867     2005.91513     636.7     231.2     0    0    2056.1    7    1410 1121 309  18   5176 0    10965
17868     2005.91786     636.2     231.1     0    0    2056.7    7    1410 1121 309  18   5176 0    10965
17869     2005.9206 636.1     231.1     0    0    2056.8    7    1410 1121 309  18   5176 0    10965
17870     2005.92334     636.1     231.1     0    0    2056.9    7    1410 1121 309  18   5176 0    10965
17871     2005.92608     636  231.1     0    0    2056.9    7    1410 1120 309  18   5176 0    10964
17872     2005.92882     636  231  0    0    2057 7    1409 1120 309  18   5176 0    10963
17873     2005.93155     635.9     231  0    0    2056.1    7    1408 1120 309  18   5176 0    10961
17874     2005.93429     635.9     231  0    0    2056.2    7    1408 1120 309  18   5176 0    10961
17875     2005.93703     635.8     230.9     0    0    2056.2    7    1408 1120 309  18   5176 0    10961
17876     2005.93977     635.8     230.9     0    0    2056.3    7    1408 1120 309  18   5176 0    10961
17877     2005.94251     635.7     230.9     0    0    2056.4    7    1408 1120 309  18   5176 0    10961
17878     2005.94524     635.7     230.9     0    0    2056.5    7    1408 1120 309  18   5174 0    10959
17879     2005.94798     635.6     230.8     0    0    2056.5    7    1408 1120 309  18   5174 0    10959
17880     2005.95072     635.6     230.8     0    0    2056.6    7    1408 1120 309  18   5174 0    10959
17881     2005.95346     634.5     230.8     0    0    2057.7    7    1408 1120 309  18   5174 0    10959
17882     2005.95619     633.5     230.8     0    0    2059.8    7    1408 1120 309  18   5174 0    10960
17883     2005.95893     633.4     230.7     0    0    2059.8    7    1408 1120 309  18   5174 0    10960
17884     2005.96167     633.4     230.7     0    0    2059.9    7    1408 1119 309  18   5174 0    10959
17885     2005.96441     633.3     230.2     0    0    2060.5    7    1408 1119 309  18   5173 0    10958
17886     2005.96715     633.3     229.7     0    0    2061.1    7    1408 1119 309  18   5172 0    10957
17887     2005.96988     633.2     229.6     0    0    2061.1    7    1408 1119 309  18   5172 0    10957
17888     2005.97262     636.2     231.6     0    0    2061.2    7    1411 1120 309  18   5172 0    10966
17889     2005.97536     636.1     231.6     0    0    2061.3    7    1411 1120 309  18   5172 0    10966
17890     2005.9781 636.1     231.6     0    0    2061.4    7    1410 1120 309  18   5172 0    10965
17891     2005.98084     636  231.5     0    0    2061.5    7    1409 1120 309  18   5172 0    10964
17892     2005.98357     638.7     231.5     0    0    2061.8    7    1410 1122 309  18   5172 0    10970
17893     2005.98631     638.4     231.5     0    0    2062.1    7    1410 1122 309  18   5172 0    10970
17894     2005.98905     638.1     231.5     0    0    2062.4    7    1410 1122 309  18   5172 0    10970
17895     2005.99179     638.8     231.4     0    0    2062.8    7    1411 1122 309  18   5171 0    10971
17896     2005.99452     639.7     231.4     0    0    2062.9    7    1412 1125 309  18   5171 0    10976
17897     2005.99726     639.7     231.4     0    0    2062.9    7    1412 1125 309  18   5171 0    10976
17898     2006 639.6     231.4     0    0    2063.1    7    1411 1125 309  18   5173 0    10977
17899     2006.00274     639.5     231.3     0    0    2063.2    7    1411 1125 309  18   5172 0    10976
17900     2006.00548     639.4     231.3     0    0    2063.3    7    1411 1125 309  18   5171 0    10975
17901     2006.00821     639.3     231.3     0    0    2063.4    7    1411 1125 309  18   5170 0    10974
17902     2006.01095     639.2     231.3     0    0    2063.5    7    1411 1125 309  18   5170 0    10974
17903     2006.01369     639.1     231.2     0    0    2063.7    7    1411 1125 309  18   5170 0    10974
17904     2006.01643     639  231.2     0    0    2063.8    7    1411 1125 309  18   5170 0    10974
17905     2006.01916     638.9     231.2     0    0    2063.9    7    1411 1125 309  18   5169 0    10973
17906     2006.0219 638.8     231.2     0    0    2064 7    1411 1125 309  18   5169 0    10973
17907     2006.02464     638.7     231.2     0    0    2064.1    7    1411 1125 309  18   5169 0    10973
17908     2006.02738     638.6     231.1     0    0    2064.2    7    1411 1125 309  18   5169 0    10973
17909     2006.03012     638.5     231.1     0    0    2064.3    7    1411 1125 309  18   5169 0    10973
17910     2006.03285     638.4     231.1     0    0    2064.5    7    1411 1125 309  18   5169 0    10973
17911     2006.03559     638.4     231.1     0    0    2064.6    7    1411 1125 309  18   5169 0    10973
17912     2006.03833     638.3     231.1     0    0    2064.7    7    1411 1125 309  18   5169 0    10973
17913     2006.04107     637.7     231  0    0    2065.3    7    1411 1125 309  18   5169 0    10973
17914     2006.04381     637.1     231  0    0    2065.9    7    1411 1125 309  18   5169 0    10973
17915     2006.04654     637  231  0    0    2066 7    1411 1125 309  18   5169 0    10973
17916     2006.04928     636.4     231  0    0    2066.6    7    1411 1125 309  18   5169 0    10973
17917     2006.05202     636.8     230.9     0    0    2066.3    7    1412 1125 309  18   5169 0    10974
17918     2006.05476     636.7     230.9     0    0    2066.4    7    1410 1125 309  18   5169 0    10972
17919     2006.05749     636.6     230.9     0    0    2066.5    7    1410 1125 309  18   5169 0    10972
17920     2006.06023     636.5     230.9     0    0    2066.6    7    1410 1125 309  18   5169 0    10972
17921     2006.06297     636.4     230.9     0    0    2066.7    7    1410 1125 309  18   5169 0    10972
17922     2006.06571     636.8     230.8     0    0    2067.3    7    1411 1125 309  18   5169 0    10974
17923     2006.06845     636.2     230.8     0    0    2067.9    7    1411 1125 309  18   5169 0    10974
17924     2006.07118     636.1     230.8     0    0    2068.1    7    1411 1125 309  18   5169 0    10974
17925     2006.07392     636.1     230.8     0    0    2068.2    7    1411 1125 309  18   5169 0    10974
17926     2006.07666     636  230.8     0    0    2068.3    7    1411 1125 309  18   5168 0    10973
17927     2006.0794 635.9     230.7     0    0    2068.4    7    1411 1125 309  18   5168 0    10973
17928     2006.08214     635.8     230.7     0    0    2068.5    7    1410 1124 309  18   5168 0    10971
17929     2006.08487     635.2     230.7     0    0    2069.1    7    1410 1124 309  18   5170 0    10973
17930     2006.08761     634.6     230.7     0    0    2068.7    7    1410 1124 309  18   5170 0    10972
17931     2006.09035     634.6     230.6     0    0    2068.8    7    1410 1124 309  18   5170 0    10972
17932     2006.09309     634.5     230.6     0    0    2068.8    7    1410 1124 309  18   5170 0    10972
17933     2006.09582     634.5     230.6     0    0    2068.9    7    1410 1124 309  18   5170 0    10972
17934     2006.09856     634.5     230.6     0    0    2069 7    1410 1124 309  18   5170 0    10972
17935     2006.1013 634.4     230.6     0    0    2069 7    1410 1125 309  18   5170 0    10973
17936     2006.10404     634.4     230.5     0    0    2069.1    7    1410 1125 309  18   5170 0    10973
17937     2006.10678     634.3     230.5     0    0    2069.1    7    1410 1125 309  18   5170 0    10973
17938     2006.10951     634.3     230.5     0    0    2069.2    7    1410 1125 309  18   5170 0    10973
17939     2006.11225     634.3     230.5     0    0    2069.3    7    1410 1125 309  18   5169 0    10972
17940     2006.11499     634.2     230.5     0    0    2069.3    7    1410 1125 309  18   5169 0    10972
17941     2006.11773     634.2     230.4     0    0    2069.4    7    1410 1125 309  18   5169 0    10972
17942     2006.12047     634.1     230.4     0    0    2069.5    7    1410 1125 309  18   5169 0    10972
17943     2006.1232 634.1     230.4     0    0    2069.5    7    1410 1126 309  18   5169 0    10973
17944     2006.12594     634  230.4     0    0    2069.6    7    1411 1126 309  18   5169 0    10974
17945     2006.12868     635  230.4     0    0    2069.6    7    1411 1126 309  18   5169 0    10975
17946     2006.13142     635  230.3     0    0    2069.7    7    1411 1126 309  18   5169 0    10975
17947     2006.13415     635.9     230.3     0    0    2069.8    7    1412 1126 309  18   5169 0    10977
17948     2006.13689     635.9     230.3     0    0    2069.8    7    1412 1126 309  18   5169 0    10977
17949     2006.13963     635.8     230.3     0    0    2069.9    7    1412 1125 309  18   5169 0    10976
17950     2006.14237     635.8     231.7     0    0    2070.5    7    1413 1125 309  18   5169 0    10979
17951     2006.14511     635.8     231.2     0    0    2071 7    1413 1125 309  18   5169 0    10979
17952     2006.14784     635.7     231.2     0    0    2071.1    7    1413 1125 309  18   5169 0    10979
17953     2006.15058     635.7     231.2     0    0    2071.1    7    1413 1125 309  18   5168 0    10978
17954     2006.15332     635.6     231.2     0    0    2070.2    7    1413 1125 309  18   5168 0    10977
17955     2006.15606     635.6     231.1     0    0    2069.3    7    1412 1125 309  18   5168 0    10975
17956     2006.1588 635.6     231.1     0    0    2069.3    7    1412 1125 309  18   5167 0    10974
17957     2006.16153     636.5     231.1     0    0    2069.4    7    1413 1125 309  18   5186 0    10995
17958     2006.16427     636.5     231.1     0    0    2069.5    7    1413 1125 309  18   5186 0    10995
17959     2006.16701     635.9     231.1     0    0    2070 7    1413 1125 309  18   5186 0    10995
17960     2006.16975     635.4     231  0    0    2069.6    7    1413 1125 309  18   5186 0    10994
17961     2006.17248     635.3     231  0    0    2069.6    7    1413 1125 309  18   5186 0    10994
17962     2006.17522     635.3     231  0    0    2069.7    7    1413 1125 309  18   5186 0    10994
17963     2006.17796     635.3     231  0    0    2069.8    7    1413 1125 309  18   5186 0    10994
17964     2006.1807 635.2     230.9     0    0    2069.8    7    1413 1125 309  18   5186 0    10994
17965     2006.18344     634.7     230.9     0    0    2070.4    7    1413 1125 309  18   5186 0    10994
17966     2006.18617     634.2     230.9     0    0    2070.9    7    1413 1125 309  18   5186 0    10994
17967     2006.18891     634.1     230.9     0    0    2071 7    1413 1125 309  18   5186 0    10994
17968     2006.19165     636.1     230.9     0    0    2071 7    1414 1126 309  18   5186 0    10998
17969     2006.19439     636.1     230.8     0    0    2071.1    7    1414 1126 309  18   5186 0    10998
17970     2006.19713     636  230.8     0    0    2071.2    7    1414 1126 309  18   5186 0    10998
17971     2006.19986     636  230.5     0    0    2071.5    7    1414 1126 309  18   5186 0    10998
17972     2006.2026 636  230.3     0    0    2071.8    7    1414 1126 309  18   5186 0    10998
17973     2006.20534     635.9     230  0    0    2072.1    7    1414 1126 309  18   5186 0    10998
17974     2006.20808     635.9     229.7     0    0    2072.4    7    1414 1126 309  18   5186 0    10998
17975     2006.21081     635.8     229.7     0    0    2072.4    7    1414 1126 309  18   5186 0    10998
17976     2006.21355     635.8     229.7     0    0    2072.5    7    1414 1126 309  18   5186 0    10998
17977     2006.21629     635.8     229.7     0    0    2072.6    7    1414 1125 309  18   5186 0    10997
17978     2006.21903     635.7     229.6     0    0    2072.6    7    1414 1125 309  18   5186 0    10997
17979     2006.22177     635.7     232.6     0    0    2072.7    7    1415 1125 309  18   5186 0    11001
17980     2006.2245 635.7     232.6     0    0    2072.7    7    1415 1125 309  18   5186 0    11001
17981     2006.22724     635.1     232.6     0    0    2072.3    7    1415 1125 309  18   5185 0    10999
17982     2006.22998     634.6     232.6     0    0    2072.8    7    1415 1125 309  18   5185 0    10999
17983     2006.23272     634.6     232.5     0    0    2072.9    7    1415 1125 309  18   5185 0    10999
17984     2006.23546     634.5     232.5     0    0    2073 7    1415 1125 309  18   5185 0    10999
17985     2006.23819     634.5     232.5     0    0    2073 7    1415 1125 309  18   5184 0    10998
17986     2006.24093     634  232.5     0    0    2073.6    7    1415 1125 309  18   5184 0    10998
17987     2006.24367     634.4     232.5     0    0    2074.1    7    1416 1125 309  18   5184 0    11000
17988     2006.24641     634.4     232.4     0    0    2074.2    7    1416 1126 309  18   5184 0    11001
17989     2006.24914     634.3     232.4     0    0    2074.2    7    1416 1126 309  18   5184 0    11001
17990     2006.25188     634.3     232.4     0    0    2074.3    7    1415 1126 309  18   5184 0    11000
17991     2006.25462     634.3     232.4     0    0    2074.4    7    1415 1126 309  18   5184 0    11000
17992     2006.25736     634.2     232.3     0    0    2074.4    7    1414 1126 309  18   5184 0    10999
17993     2006.2601 633.2     232.3     0    0    2075.5    7    1414 1126 309  18   5184 0    10999
17994     2006.26283     631.1     232.3     0    0    2077.6    7    1414 1126 309  18   5183 0    10998
17995     2006.26557     630.1     232.3     0    0    2078.6    7    1414 1126 309  18   5183 0    10998
17996     2006.26831     630.1     232.3     0    0    2077.7    7    1414 1126 309  18   5183 0    10997
17997     2006.27105     630  232.2     0    0    2077.7    7    1414 1126 309  18   5183 0    10997
17998     2006.27379     630  232.2     0    0    2077.8    7    1414 1126 309  18   5183 0    10997
17999     2006.27652     629.9     232.2     0    0    2077.9    7    1414 1126 309  18   5183 0    10997
18000     2006.27926     629.9     232.2     0    0    2077.9    7    1415 1126 309  18   5183 0    10998
18001     2006.282  630.9     232.2     0    0    2078 7    1415 1127 309  18   5183 0    11000
18002     2006.28474     630.8     232.1     0    0    2078 7    1415 1127 309  18   5182 0    10999
18003     2006.28747     636.8     231.6     0    0    2077.6    7    1416 1127 309  18   5182 0    11005
18004     2006.29021     636.8     231.1     0    0    2078.1    7    1416 1127 309  18   5181 0    11004
18005     2006.29295     636.7     231.1     0    0    2078.2    7    1416 1126 309  18   5181 0    11003
18006     2006.29569     636.7     231.1     0    0    2078.3    7    1416 1126 309  18   5181 0    11003
18007     2006.29843     636.2     231  0    0    2078.8    7    1416 1126 309  18   5181 0    11003
18008     2006.30116     636.6     231  0    0    2079.4    7    1417 1126 309  18   5181 0    11005
18009     2006.3039 636.6     231  0    0    2079.4    7    1417 1126 309  18   5181 0    11005
18010     2006.30664     636.5     231  0    0    2079.5    7    1417 1126 309  18   5181 0    11005
18011     2006.30938     636.5     230.9     0    0    2079.5    7    1417 1126 309  18   5181 0    11005
18012     2006.31211     637.5     230.9     0    0    2079.6    7    1418 1136 309  18   5181 0    11017
18013     2006.31485     638.4     230.9     0    0    2079.7    7    1419 1136 309  18   5181 0    11019
18014     2006.31759     639.4     230.9     0    0    2079.7    7    1419 1140 309  18   5181 0    11024
18015     2006.32033     639.3     230.9     0    0    2079.8    7    1419 1140 309  18   5181 0    11024
18016     2006.32307     641.3     230.8     0    0    2079.9    7    1420 1141 309  18   5181 0    11028
18017     2006.3258 641.3     230.8     0    0    2079.9    7    1420 1141 309  18   5181 0    11028
18018     2006.32854     641.2     230.8     0    0    2080 7    1420 1142 309  18   5199 0    11047
18019     2006.33128     641.2     230.8     0    0    2080.1    7    1420 1142 309  18   5199 0    11047
18020     2006.33402     641.1     230.8     0    0    2080.1    7    1420 1142 309  18   5199 0    11047
18021     2006.33676     642.1     230.7     0    0    2080.2    7    1421 1143 309  18   5199 0    11050
18022     2006.33949     642  230.7     0    0    2080.2    7    1421 1142 309  18   5248 0    11098
18023     2006.34223     641.5     230.7     0    0    2080.8    7    1421 1142 309  18   5248 0    11098
18024     2006.34497     641  230.7     0    0    2081.4    7    1421 1141 309  18   5247 0    11096
18025     2006.34771     640.9     230.6     0    0    2081.4    7    1421 1141 309  18   5247 0    11096
18026     2006.35044     640.9     230.6     0    0    2081.5    7    1420 1141 309  18   5247 0    11095
18027     2006.35318     640.8     230.6     0    0    2081.6    7    1420 1141 309  18   5247 0    11095
18028     2006.35592     640.8     230.6     0    0    2081.6    7    1420 1141 309  18   5247 0    11095
18029     2006.35866     640.7     230.6     0    0    2081.7    7    1420 1141 309  18   5247 0    11095
18030     2006.3614 640.7     230.5     0    0    2081.8    7    1420 1141 309  18   5246 0    11094
18031     2006.36413     640.7     230.5     0    0    2081.8    7    1420 1140 309  18   5246 0    11093
18032     2006.36687     640.6     230.5     0    0    2081.9    7    1420 1140 309  18   5246 0    11093
18033     2006.36961     640.6     230.5     0    0    2081.9    7    1420 1140 309  18   5246 0    11093
18034     2006.37235     640.5     230.5     0    0    2082 7    1420 1140 309  18   5246 0    11093
18035     2006.37509     640.5     230.4     0    0    2082.1    7    1420 1140 309  18   5246 0    11093
18036     2006.37782     640.4     230.4     0    0    2082.1    7    1420 1140 309  18   5245 0    11092
18037     2006.38056     640.4     230.4     0    0    2082.2    7    1420 1140 309  18   5245 0    11092
18038     2006.3833 640.4     230.4     0    0    2082.3    7    1420 1140 309  18   5245 0    11092
18039     2006.38604     640.3     230.3     0    0    2082.3    7    1420 1140 309  18   5245 0    11092
18040     2006.38877     640.3     230.3     0    0    2082.4    7    1420 1140 309  18   5244 0    11091
18041     2006.39151     640.2     230.3     0    0    2082.5    7    1420 1140 309  18   5242 0    11089
18042     2006.39425     640.2     230.3     0    0    2082.5    7    1421 1140 309  18   5242 0    11090
18043     2006.39699     641.2     230.3     0    0    2082.6    7    1421 1140 309  18   5242 0    11091
18044     2006.39973     641.1     231.2     0    0    2082.6    8    1421 1142 309  18   5243 0    11096
18045     2006.40246     643.1     231.2     0    0    2082.7    8    1422 1143 309  18   5243 0    11100
18046     2006.4052 643  231.2     0    0    2082.8    8    1422 1143 309  18   5243 0    11100
18047     2006.40794     643  231.2     0    0    2082.8    8    1422 1143 309  18   5243 0    11100
18048     2006.41068     642.9     231.2     0    0    2082.9    8    1422 1143 309  18   5243 0    11100
18049     2006.41342     642.9     231.1     0    0    2083 8    1422 1143 309  18   5243 0    11100
18050     2006.41615     642.9     231  0    0    2083.2    8    1422 1143 309  18   5243 0    11100
18051     2006.41889     642.8     230.9     0    0    2083.3    8    1422 1144 309  18   5243 0    11101
18052     2006.42163     642.8     230.8     0    0    2083.4    8    1422 1144 309  18   5243 0    11101
18053     2006.42437     642.7     230.7     0    0    2083.5    8    1422 1144 309  18   5243 0    11101
18054     2006.4271 642.7     230.6     0    0    2083.7    8    1422 1143 309  18   5240 0    11097
18055     2006.42984     642.6     230.6     0    0    2083.8    8    1422 1143 309  18   5239 0    11096
18056     2006.43258     642.6     230.5     0    0    2083.9    8    1422 1143 309  18   5239 0    11096
18057     2006.43532     642.6     230.4     0    0    2084.1    8    1422 1143 309  18   5239 0    11096
18058     2006.43806     642.5     230.3     0    0    2084.2    8    1422 1143 309  18   5239 0    11096
18059     2006.44079     642.5     230.2     0    0    2084.3    8    1422 1143 309  18   5358 0    11215
18060     2006.44353     642.4     230.1     0    0    2084.4    8    1422 1143 309  18   5358 0    11215
18061     2006.44627     642.4     230  0    0    2084.6    8    1422 1143 309  18   5356 0    11213
18062     2006.44901     642.3     230  0    0    2084.7    8    1422 1143 309  18   5355 0    11212
18063     2006.45175     642.3     229.9     0    0    2084.8    8    1422 1143 309  18   5355 0    11212
18064     2006.45448     643.3     229.8     0    0    2085 8    1423 1143 309  18   5355 0    11214
18065     2006.45722     643.2     229.7     0    0    2084.1    8    1423 1143 309  18   5355 0    11213
18066     2006.45996     643.2     229.6     0    0    2084.2    8    1425 1148 309  18   5355 0    11220
18067     2006.4627 645.1     229.5     0    0    2084.3    8    1425 1148 309  18   5354 0    11221
18068     2006.46543     645.1     229.4     0    0    2083.5    8    1425 1148 309  18   5353 0    11219
18069     2006.46817     645.1     229.4     0    0    2083.6    8    1425 1147 309  18   5352 0    11217
18070     2006.47091     646  229.3     0    0    2083.7    8    1427 1147 309  18   5352 0    11220
18071     2006.47365     646  229.2     0    0    2083.8    8    1427 1147 309  18   5351 0    11219
18072     2006.47639     647.9     229.1     0    0    2084 8    1427 1147 309  18   5351 0    11221
18073     2006.47912     648.9     229  0    0    2084.1    8    1428 1147 309  18   5351 0    11223
18074     2006.48186     649.9     228.9     0    0    2084.2    8    1428 1147 309  18   5351 0    11224
18075     2006.4846 649.8     228.8     0    0    2084.3    8    1428 1147 309  18   5350 0    11223
18076     2006.48734     649.8     228.8     0    0    2084.5    8    1427 1147 309  18   5349 0    11221
18077     2006.49008     650.7     228.2     0    0    2084.1    8    1427 1146 309  18   5348 0    11219
18078     2006.49281     650.7     227.6     0    0    2084.7    8    1427 1146 309  18   5347 0    11218
18079     2006.49555     650.6     226  0    0    2086.4    8    1427 1147 309  18   5349 0    11221
18080     2006.49829     650.5     224.5     0    0    2088 8    1427 1147 309  18   5349 0    11221
18081     2006.50103     650.5     224.5     0    0    2088.1    8    1427 1147 309  18   5349 0    11221
18082     2006.50376     650.4     224.4     0    0    2088.2    8    1427 1146 309  18   5349 0    11220
18083     2006.5065 651.3     224.4     0    0    2088.3    8    1427 1146 309  18   5349 0    11221
18084     2006.50924     650.7     223.9     0    0    2089.4    8    1427 1146 309  18   5346 0    11218
18085     2006.51198     650  223.4     0    0    2090.6    8    1426 1144 309  18   5345 0    11214
18086     2006.51472     649.9     223.3     0    0    2090.8    8    1426 1143 309  18   5344 0    11212
18087     2006.51745     649.7     223.3     0    0    2091 8    1426 1143 309  18   5343 0    11211
18088     2006.52019     649.6     223.3     0    0    2091.1    8    1426 1143 309  18   5343 0    11211
18089     2006.52293     649.4     223.3     0    0    2091.3    8    1426 1143 309  18   5341 0    11209
18090     2006.52567     649.2     223.3     0    0    2091.5    8    1426 1143 309  18   5340 0    11208
18091     2006.52841     649.1     224.2     0    0    2091.7    8    1427 1148 309  18   5340 0    11215
18092     2006.53114     648.9     224.2     0    0    2091.9    8    1427 1148 309  18   5340 0    11215
18093     2006.53388     648.8     224.2     0    0    2092 8    1427 1148 309  18   5340 0    11215
